e4460934 AFKDetection2
08e2e7c5 mItemDataBuild
d92888a0 mItemDataClient
ceaabb75 mItemDataModifiable
cd135fab mItemGrId
5c84dd53 mItemGroupID
14596d09 mItemGroupToAvoidSellingAndSetCostCeiling
72d02fc7 mItemGroups
6acf73f0 mItemHotKeyDisabledColor
f5e247a9 mItemHotKeyEnabledColor
c5ab66ca mItemID
e5d2b53b mItemIDs
d4264ecf mItemIdRangeMaximum
f0945129 mItemIdRangeMinimum
aa92750f mItemList
fdc67b5a mItemMatrix
c77333d3 mItemModifierID
b6188f47 mItemModifiers
efe3382d mItemPages
48bbd030 mItemPath
2b0ceaac mItemPriceMinimum
5e2dd814 mItemPurchaseModifierID
0d573436 mItemPurchaseModifiers
1363db14 mItemPurchased
bde53428 mItemRecommendationContexts
a64802f2 mItemRootSpellOrigination
d29cb5e0 mItemScript
9cb8746b mItemSellQueueTime
9626eae3 mItemShopData
746ef2cd mItemTexturePath
0c621bc7 mItemVOGroupHash
b12ced9c mItems
5a07043c mJointList
f30af80f mJointName
ac70ab62 mJointNameToOverride
f6e6d893 mJointNameToSnapTo
dc841418 mJointToOverrideIdx
350f93a3 mJointToSnapToIdx
3f9e9f81 mJunglePlantColor
8a535919 mKeepMaxScale
4fa72ba7 mKey
9c3a66ad mKeyFrames
3036b1a4 mKeyName
9f22b137 mKeywordWhenAcquired
970f6a93 mKillAdvantageCompareOp
ded5a600 mKillEvent
762a4468 mKillExistingMinions
f22d9503 mKillWards
ee84dd0a mKillerBlurPassCount
4b840ff9 mKillerColorFactor
eef9cf66 mKillerSize
e1dcc838 mLCUAssetFileMap
c5e20b46 mLabel
8ab5077b mLanes
82a5ecad mLayer
191799c5 mLeagueClientDescLocalizationKey
5f1c4838 mLeftButtonDefinition
86d9f9d5 mLeftClickSpellAction
2568dc28 mLegacySummonerSpells
1fa6a484 mLength
6bdbac58 mLerpTime
46e21483 mLethalityPercentGivenAtLevel0
3ff9553a mLethalityRatioFromAttacker
e61c36cc mLethalityRatioFromTarget
4d294399 mLethalityScalesCapsAtLevel
909be896 mLethalityScalesToLevel
a77654ae mLevel
ad62f672 mLevel1Value
41cec662 mLevelDifferenceExperienceMultiplier
02c607aa mLevelScripts
1831992d mLevelText
47519f02 mLevelUpColor
2d7a4834 mLevelUpTransitionData
e73465cb mLifetime
86ddaddb mLifetimeManuallyManaged
3443e123 mLifetimeMax
cd56ff90 mLineDragLength
b87b7225 mLineEndTextureHeight
c87d6eed mLineEndTextureName
fa90078a mLineEndTextureWidth
e2bc5056 mLineMissileEndsAtTargetPoint
fb62e683 mLineMissileTargetHeightAugment
36993654 mLineMissileTrackUnits
8dbc0465 mLineMissileTrackUnitsAndContinues
3201a496 mLineTextureName
65da75ef mLineTextureWidth
1a24e25e mLineWidth
80421706 mLinearVelocity
1af7caac mLinkedTraits
ae6437ed mListGridPostfix
406abd0c mListGridPrefix
69d8c4f7 mListGridSeparator
1ba20390 mListNames
3b1802e2 mListStyles
5ed28d40 mListTypeChoices
00cd8f78 mListValueSeparator
91ed07c9 mLists
20171480 mLoLToggles
dbe2e42d mLoadFromContentIds
d0bbdce0 mLoadScreen
64b22831 mLoadScreenTipConfiguration
564eb981 mLoadingScreenAnchor
9d6a47f4 mLoadingScreenBackground
0cfd78f8 mLoadingScreenData
b0266352 mLoadingScreenScale
70b29c3d mLoadingScreenWidgets
8287f8ab mLoadingSpinnerFrames
17140dfc mLoadingSpinnerRows
6251ca54 mLoadingSpinnerSpeed
102bc210 mLoadoutCategory
5d50f6bd mLoadoutProperties
0381f7e2 mLocKeys
8712ac79 mLocalPlayerHealthComparison
fa870fed mLocalSpaceSourceOffset
ce1e03e5 mLocalSpaceTargetOffset
2f86a0c0 mLocalizationKey
0c7d1fe6 mLockCurrentValues
e79da182 mLockMeshToAttachment
77fcabbb mLockedCameraEasingDistance
ef392699 mLockedSpellOriginationCastID
24274dcd mLockedToolTipTRAKey
a04b3023 mLogCombatEvents
71e13ff8 mLogoPath
ff81b9ad mLollipopAreaRadiusBegin
5239d3fd mLollipopAreaRadiusEnd
a1ed05f5 mLongDescLocalizationKey
948bb970 mLookAtPolicy
6cbcc2ea mLooping
625e50ec mLossOfControlIndicator
b30e3de6 mLossStreaks
c65cbd16 mLowHealthFlashDuration
7bcc34de mLowHealthFlashOpacityStrength
e9dab575 mLowHealthFlashThresholdPercentage
99042065 mMagicShieldColor
f83e2b67 mMagicShred
7d8fa230 mMajorActiveItem
b6cfa142 mMajorActiveItemToEnable
c0d42723 mMajorChangePatchVersion
ed6ca0ed mManaIconKey
7cbc4762 mManaPerAttack
e98218bf mManaScalingTagKey
960efd81 mMapContainerLink
b4f470f3 mMapID
5ccd1980 mMapIDs
56d65eed mMapLocators
e1281da0 mMapObjectsCFG
1b0063a4 mMapObjectsMOB
14f54bbd mMapSkinServerConstants
29dfa512 mMapStringId
6ee4fd8d mMapStringIdInclusions
a068a934 mMarkedIndicatorColor
a81a9ac7 mMarkerEvents
0f15307e mMarkerNames
21465638 mMaskData
79b21d80 mMaskDataList
de04746e mMaskDataMap
0359739b mMaskDataName
af12c6b8 mMass
2a1560ed mMasteryLevel
85ece221 mMaterial
7ef6cdc8 mMaxAddedPerFrame
58cae4d0 mMaxAmmo
88726067 mMaxAmplitude
93b7fa73 mMaxBoneAngle
9446931d mMaxFloatingTextItems
b3ef371f mMaxGroupOwnable
83e32922 mMaxHealthMicroTicks
40597a5e mMaxHealthTicks
2e545aa8 mMaxHighlightTargets
307b0406 mMaxOccurences
7b72e9c8 mMaxPercentageForMostReadHealth
c47cf6c7 mMaxPlayCount
19ef67a2 mMaxPurchaseAttemptsPerSession
fd39cb94 mMaxScale
e3c3f079 mMaxSlope
ef7f4569 mMaxSpeed
647c1dc9 mMaxUnits
833f062d mMaxVal
5f902917 mMaxValue
05bf80ef mMaxVelocityContribution
b4815c89 mMaxXBottom
3ff96f6d mMaxXTop
9811eb50 mMaxZDown
82cb6669 mMaxZUp
507f1350 mMaximumDeltasToStack
71c4a90d mMaximumDistance
a855434b mMaximumDynamicScale
ed25564b mMaximumModifierInstancesToBeActive
f0b9f188 mMaximumReductionPercent
b76209f0 mMaximumStreakLength
06820f84 mMaximumSummonerLevel
e1073fd6 mMaximumTerrainWallsToSkip
8e4072cd mMegaTickAlpha
242a0c76 mMegaTickTextureUvs
022c0b63 mMegaTickThickness
0d89732d mMesh
8c41a32e mMeshName
90595a15 mMeshSkeletonName
a780452f mMicroTickAlpha
9044fb0e mMicroTickHeight
6b6f3be9 mMicroTickThickness
e7ea477f mMidHorizontalScaling
cc805103 mMinAfkTimeForNoVote
e2064da9 mMinRemainingTime
d961112e mMinScale
c8847abf mMinSpeed
0e98993c mMinTimeBetweenSurrenders
749eab2b mMinUnits
b21e8d4b mMinVal
5154196d mMinValue
42fcf599 mMinimapBackgroundConfig
57841246 mMinimapIcon
3ecfeece mMinimapIconDisplayFlag
7e2571a5 mMinimapIconName
ba6f462c mMinimapIconRotation
3c695f5b mMinimumDisplayTime
f1a5c961 mMinimumDynamicScale
d4ddb76f mMinimumExperienceMultiplier
b4514426 mMinimumGapBetweenTerrainWalls
a847fd4d mMinimumModifierInstancesToBeActive
af41a3d2 mMinimumStreakLength
0d77f612 mMinimumSummonerLevel
9a691c6b mMinionAAHelperLimit
f74c67bb mMinionAiScriptOverride
521166c4 mMinionAutoLeeway
72909e18 mMinionComparisonMultiplier
7e0fa1ff mMinionDeathDelay
9c387d89 mMinionName
882a6450 mMinionsUseAttackAffectFlagsForTargeting
778e2f95 mMissileBlockTriggersOnDestroy
385f990d mMissileBoneName
b6e574c8 mMissileClientExitFOWPrediction
b1a9216b mMissileClientWaitForTargetUpdateBeforeMissileShow
decccc36 mMissileEffectEnemyKey
23edf4ac mMissileEffectEnemyName
8a3c40d8 mMissileEffectKey
f453a80a mMissileEffectName
0502bd8b mMissileEffectPlayerKey
7da88ad7 mMissileEffectPlayerName
a8ddb914 mMissileFollowsTerrainHeight
ac9252f3 mMissileLifetime
1121fc17 mMissilePerceptionBubbleRadius
6937eb5c mMissilePerceptionBubbleRevealsStealth
0df767db mMissileSpec
4f291685 mMissileTargetHeightAugment
f532cc20 mMissileTargeterDefinitions
084071f4 mMissileUnblockable
fc04e95d mMissileVisibleToOwnerTeamOnly
b43c852c mMissileWidth
c9d6661b mMissionBuffData
a0619baa mMissionFloatVars
9c194fdd mMissionIntVars
08f44eed mMissionStringVars
b75a7951 mMobileCharacterScale
2b9e6c28 mMobileDownscaleData
ba589474 mMobileDragData
63c1cbf8 mMobileIconPath
22cf3deb mMobileSmallIconPath
ac59cf4b mMode
0eb2f919 mModeKeyName
bc476670 mModeName
b1cd460b mModeNameInclusions
37b75f5c mModeNameStringId
7f93cf4e mModifiedGameCalculation
6afd07fe mModifiedGroup
68d2ec46 mModifiedIfBuildsFromItem
7ef84e70 mModifiedItem
b52623c8 mModifiedSpellCalculation
91b5e214 mModifierID
8acfbf7f mModifierIsInheritedByOwnedParentItems
d47359cc mMouseOverBlurPassCount
9e12a2ef mMouseOverColorFactor
ed149690 mMouseOverSize
b26a2782 mMoveHeight
e4e577b8 mMoveInterval
169231e2 mMoveProximity
713df012 mMoveRange
1f87eb90 mMultikillSize
9c6747bf mMultiline
2c77adff mMultiplier
61c4a9c7 mMultipliersRGB
fc718484 mMultipliersSaturation
0bec979a mMutator
ae7323cb mMutators
19efbfdb mName
391166bb mNameHash
4dec196c mNameText
f66a8ad3 mNameTraKey
7c6ab578 mNames
63242493 mNavigationMesh
00e4941d mNavigationPoints
198716d9 mNavmeshFxMaskName
3f035ddd mNearlyOnScreenRange
c78c89b7 mNetworkChatColor
25dc6e0c mNeutralChatColor
f5a83426 mNeutralColor
0f35b975 mNeutralParams
8dc27f2d mNeutralTimersDisplay
e784e594 mNewSpellCastFlowToggles
d535afaf mNoEmoteWheelTexture
ca14c1a3 mNoPixelSnappingX
c914c010 mNoPixelSnappingY
9fa9f7cd mNoWinddownIfCancelled
f0d691e4 mNotificationsData
e202bca9 mNumber
0c73f2ea mNumberOfAllies
760558b0 mNumberOfCharacters
ab8e7852 mNumberOfPeriods
cd55b29a mNumberStyle
2fcb722d mNumberStyleBonus
74efd8a2 mNumberStyleBonusPercent
47d5552b mNumberStylePercent
b43f1aa2 mNumberStyleTotalAndCoefficient
1bbc3b13 mNumberStyleTotalAndCoefficientPercent
4a3183d0 mOMWPingRangeCutoffs
62af1617 mOMWPingRanges
b482c52c mObjectName
1cbbc9a8 mObjectPath
95ac5b3d mObjectSkinFallbacks
a47810c1 mObjectTagList
0f422262 mOffValue
a7620c86 mOffscreenDifferentiation
26dbcd4b mOffset
f20fdeef mOffsetInitialTargetHeight
026f47ae mOnValue
28a4f9c5 mOnlyOnePointEach
7c698268 mOperator
152f84ad mOptionalBin
ee974cae mOptionalBinName
37ce297a mOptionalBins
4e1d4870 mOrder
39dc9bab mOrderAckSilenceRequirement
36bbf109 mOrderChatColor
2123c007 mOrderColor
04403467 mOrdersInteraction
b954ea8b mOrientRadiusTextureFromPlayer
453384e6 mOrientTowardsTarget
9c77421a mOrigin
e41d25f6 mOutputMaxValue
f2c20ffc mOutputMinValue
176257a1 mOutputStrings
64a3af1d mOutputType
1db1ea09 mOverTimeForFlashSeconds
64b921c2 mOverlayIconPath
d55a37b5 mOverrideAttackTime
160232b1 mOverrideAutoattackCastTime
896946ba mOverrideAutoattackCastTimeCalculation
264e493b mOverrideBlendTimes
68fee3c4 mOverrideCacCooldown
8a2ad6d8 mOverrideContexts
44430a2a mOverrideHeightAugment
5c597de4 mOverrideHeightSolver
fde2e93d mOverrideMovement
eaf5285d mOverrideRange
cc35ff18 mOverrideSetLink
0dce8dc3 mOverrideSpec
ea4fde50 mOverrideSpellLevel
813a5f81 mOverrides
3536aa6a mOwnerTeamNetKillAdvantage
1e2bc333 mPARType
d313cbc5 mPBITipDurationOnLoadingScreen
15412c63 mPage
c96c7aa8 mPageName
df5d42cd mPanelTransition
0aa94924 mParBar
2ec3ba66 mParametricPairDataList
9fd90500 mParamsColorBlind
a2514093 mParamsDefault
e928ffc8 mParentEnchantmentGroup
76a79484 mParentEnchantmentId
4500cac4 mParentIndex
ebf2b2fa mParentItemId
bd3c31e4 mParentPassiveBuff
839fa9ff mParentRepulsion
e449cc30 mParentScene
46144074 mPart1
4914452d mPart2
60645d6a mParticleEventDataPairList
fee87d39 mParticleName
850d4008 mParticleResourceResolver
6972767d mParticleStartOffset
ecaf7bbd mPartyChatColor
a5ab26c3 mPedestalId
0b058585 mPerLevelStatsFactor
fc8585d5 mPerLevelValues
5005a7a1 mPerPixelUvsX
df63e6ce mPerSlotCDRIsAdditive
93eb98a4 mPercentArmorMod
460c29eb mPercentArmorPenetrationMod
cbbd8442 mPercentAttackRangeMod
c5658c30 mPercentAttackSpeedMod
c1cd174b mPercentBaseHPRegenMod
65194e7c mPercentBonusArmorPenetrationMod
69973058 mPercentBonusMagicPenetrationMod
b1ccbf57 mPercentBubbleRadiusMod
e56c4f95 mPercentCastRangeMod
3f2d5dae mPercentChanceToPlay
9f1016d8 mPercentCooldownMod
31130608 mPercentCritDamageMod
93d202c3 mPercentEXPBonus
953113dd mPercentHPPoolMod
3ef19aba mPercentHPRegenMod
0c3d1323 mPercentHealingAmountMod
1be244e9 mPercentIncrease
03355c22 mPercentLifeStealMod
0662db67 mPercentMagicDamageMod
58d2c053 mPercentMagicPenetrationMod
ad0117d9 mPercentMagicReduction
b739c155 mPercentMovementSpeedMod
cb763e3e mPercentMultiplicativeAttackSpeedMod
aa7f55bf mPercentMultiplicativeMovementSpeedMod
d3f8354b mPercentPhysicalDamageMod
635a9ed5 mPercentPhysicalReduction
1a2838da mPercentSlowResistMod
85eceb8e mPercentSpellBlockMod
f63f473f mPercentSpellEffectivenessMod
675c7283 mPercentSpellVampMod
cfac6a19 mPercentTenacityItemMod
d94b0d9e mPercentageDamageForFlash
ab3b8af1 mPercentageOfAttack
e1e00a4b mPercentageOffset
01394cff mPerceptionBubbleRadius
b799904c mPerk
83be74c7 mPerk1
84be765a mPerk2
36f7ed41 mPerkId
4e437187 mPerkName
27b18c01 mPerkReplacements
6104a27d mPerkRootSpellOrigination
77f9fa17 mPerkScript
9ed64df4 mPerkStyleId
71c6c91a mPerkStyleName
53ea9b8e mPerkStyleScript
ee3287cd mPerkSystemType
45be132d mPerks
dfcc29dc mPersistentVfxs
393f5dab mPhysicalDamageRatio
e7852ecf mPhysicalShieldColor
3032dcc9 mPingChatColor
b0b16618 mPingData
1c1d1cb5 mPingTextLocalizationKey
58241602 mPingThresholdGreen
a2fe81c9 mPingThresholdOrange
e60de4c2 mPingThresholdRed
0e2ef877 mPingThresholdYellow
962f03ca mPingVOThrottleThreshold
f2e0c42d mPingableWhileDisabled
866d9a79 mPings
d2ec57d7 mPipsHoverText
4c725c11 mPixelSize
0b0ae6f9 mPlanning
7c4b581e mPlanningArrival
07768113 mPlanningDeparture
65d50d20 mPlatformChatColor
fb7195e8 mPlatformEnabled
9509c71b mPlatformSpellInfo
31db4e6a mPlayAnimChangeFromBeginning
b4b58f16 mPlayAsEmote
501d4abd mPlaySpeed
ec7842a8 mPlaySpeedModifier
c142ab71 mPlayerMinionSplitXp
a706d04e mPlayerName
23086737 mPlayerOffscreenAlphaValue
40e3864f mPlayerOffscreenTimer
6c4a5cc8 mPointEffectName
08a0686f mPopularItems
0811e0fa mPortraitIcon
63f1fc69 mPortraitIconPath
4038c00b mPosition
8e8a7dbf mPositionSemiLockMaxXBottom
b6e6d737 mPositionSemiLockMaxXTop
8ca97452 mPositionSemiLockMaxZDown
8e31d7b7 mPositionSemiLockMaxZUp
a609a785 mPostCastLockoutDeltaTime
594c6165 mPostCastLockoutDeltaTimeData
f14bcafe mPreCastLockoutDeltaTime
6f7bf49e mPreCastLockoutDeltaTimeData
08d47ee4 mPrecision
057dc136 mPreferredPerkStyle
df8e3299 mPreloadList
e4e7ce86 mPreloadSpells
80ddd91b mPreserveSpeed
75bdea32 mPrimaryAttribute
1e3afec8 mPrioritizedIconHandleNames
6a90713f mPrioritizedUnitStatusData
0f717330 mPriority
63cb984f mProbability
ac9639d8 mProfileIcon
ec982f6c mProgressBarData
614c784c mProgressBarEaseRate
cc537869 mProgressMeterHoverText
6325a56f mProgressMeterPingText
30ff3ce9 mProgressMeterSuffix
27a5c707 mProjectTargetToCastRange
04d81495 mProjection
1fdd4e76 mPurchaseCooldown
610612ff mQuadScale
a51f416c mQuestUi
2867065a mRadailWheelData
8d8ca0dc mRadialVelocity
941dc91d mRadialWheelButtonTransitionIntro
29e1c8fc mRadialWheelButtonTransitionOutro
510cf34f mRadialWheelUITransitionData
64216a8e mRadius
91d75dff mRandomAnimationStrengthRange
c8adfdbc mRandomlyPurchasedRecItemBlockTypes
67cbaced mRange
65183440 mRangeToEndFading
76a72ad1 mRangeToStartFading
68508370 mRangedMultiplier
6866d23f mRankedData
1f01e303 mRarity
6e5ae53f mRarityGemId
b8dcfcbb mRatio
0a1fc240 mReadyForPlaytest
a2739b14 mReason
7d9576d3 mRecItemRanges
5a251205 mRecallSkinUpgrades
3c797074 mRecastFrequency
e36fdaf0 mRecommendations
828d0215 mRecommendedItems
8ff0bc76 mRect
9f670f80 mRectLayerName
d119a3c3 mRectSourcePSDFilename
348ac156 mRectSourceResolutionHeight
2d24efbb mRectSourceResolutionWidth
12b81054 mRegionList
f7147827 mRegionName
052a4324 mRegionType
e1cc324d mRelativeColorization
876e9599 mRelativeTeam
1d15ff5e mRelativeTeams
924946cc mRelicSubLists
2c6fd018 mRelics
76b67bcc mRemoveWhenOnCooldown
cbdf3af2 mRemoveWithSpell
7ddafd74 mRemovedBuildFrom
02824440 mRenderAtElementLayer
f8f7395a mRenderScale
74200d0d mRenderStyle
d48a5ef1 mReplaceCurrentPerkWith
893d29ae mReplaceInsteadOfAddingBuildFrom
db11f159 mReplaceTarget
31fcf928 mReplaceWith
27e30cb6 mReplacementHeightAugment
f87c8bd5 mReplacements
2443d77f mReplayData
810c4977 mReplayGameStatsTransitionData
c798af56 mReplayScoreboardTransitionData
0464765b mReplayTeamFightTransitionData
3dfb9edf mReplayTeamFramesTransitionData
07629fac mRepulsionModel
40244883 mRequiredAlly
44bcd422 mRequiredBuffCurrencyCost
8e70b3a0 mRequiredBuffCurrencyName
0e82188a mRequiredChampion
9be36761 mRequiredConstantsGroup
bb5dcd19 mRequiredLevel
831aba68 mRequiredPurchaseIdentities
c4ca4906 mRequiredSpellName
3b0cf15e mRequiredUnitTags
4bcc9e00 mRequirements
beb655b5 mResolveEventAsTarget
54cd5fca mResolveEventUsingStolenLines
62286e7e mResourceResolver
92a53e77 mResourceResolvers
114db515 mResultScale
0c3bcff4 mResultingStatOutput
14a6c07d mResultingStatType
975ccb07 mReturnTime
6ed5f27e mRevives
00e332a3 mRightButtonDefinition
2a121d16 mRightClickSpellAction
c9e2efe0 mRightSlicePercentage
ff5d32f0 mRiverCursor
6d45b308 mRole
898fbad4 mRollForCriticalHit
1a7b693a mRootSpell
16d0a895 mRotateAroundCasterFacingDirection
304b0330 mRoundActiveIconPath
4cb318cd mRoundResultDrawIconPath
c90f19dc mRoundResultLossIconPath
f862cc05 mRoundResultNoneIconPath
cb830e67 mRoundResultWinIconPath
d20054c0 mRoundUpcomingIconPath
20abf669 mRounds
72a18d9c mRow
954d766f mRuleCooldown
fecc56e5 mRuleName
1a116faf mRules
ccfd11ac mRuneDamageIconTextureName
74fe309a mScale
7fe8e3b3 mScaleByStatProgressionMultiplier
a331f6bf mScalePastDefaultMaxLevel
8c16993f mScalePlaySpeedWithAnimation
02b5cf1f mScaleSettings
d2ad3c7f mScalingIncrementTime
74f3f442 mScalingPercentCap
90544da2 mScalingPercentIncrease
f55fd9ee mScalingPoints
4a3ffaf6 mScalingStartTime
b5ab9222 mScalingTagKey
8e91ace0 mScene
ed234463 mSceneName
accc80b5 mSceneToScissor
670a76a3 mSceneTransition
bb7a4fb0 mSceneTransitionIn
c6d9acd5 mSceneTransitionOut
108e746d mSchemaVersion
03316a3a mScoreboardData
452d5fcb mScript
081f96fc mScriptAsSubStyle
eb952174 mScriptCallback
78f60753 mScriptData
c31ebc19 mScriptDataObjectLists
4f567de1 mScriptDataObjects
c8e37ef0 mScriptName
9e6daea8 mScripts
8c615584 mScrollSpeed
5ab29486 mSecondaryAttribute
5b40f8fd mSecondsInBackgroundForceDisconnectOnAndroid
6a9d87e7 mSecondsInBackgroundForceDisconnectOnIos
efe9214c mSecondsInBackgroundForceTerminateOnAndroid
50657994 mSections
b64f55f0 mSegmentCount
5a1f03ce mSegments
4834c0fc mSelectedBlurPassCount
4e7efd9f mSelectedColorFactor
15f10125 mSelectedIndicatorColor
7cc12500 mSelectedSize
512c9525 mSelectorPairDataList
47129ed5 mSelfColor
c0a5d6dd mSelfEventName
66db535e mSelfOnlyPortraitIcon
0671c887 mSemiLockTrapezoid
5550f6cc mSendAIEvent
006bf4c1 mSendIfOnScreenOrDiscard
287bf3a2 mSequences
e34f62d0 mSequentiallyPurchasedRecItemBlockTypes
621ecf65 mSettingsData
47507603 mShaderJointList
bcc47d7d mShadowChatColor
a7bdbc3d mShadowQuality
76a19ab7 mShieldParams
4442ed57 mShopCloseCount
e4e7426c mShopData
c97373fb mShopOpenCount
561ba63f mShopTooltip
5f2170e9 mShortDescLocalizationKey
cde41191 mShow
00d019c1 mShowAccumulatedDuration
d5cfa227 mShowAsModifiedInUI
9c84545d mShowChannelBar
d0066e81 mShowDuration
4def91f2 mShowDurationOnSpellSlot
b39b6cfb mShowInActiveItemDisplay
33e10700 mShowInCustomGames
bc4b8ce0 mShowInGame
86889880 mShowInGrass
a34dd05c mShowInTrackerUI
a91037f5 mShowInTraitTooltip
62645879 mShowLabel
7d8eb41c mShowOnLoadingScreen
3ffd2c83 mShowPBITipsOnLoadingScreen
ca84073a mShowScoreText
6c77d058 mShowSubmeshHash
6d4d42d0 mShowSubmeshList
12c0717f mShowTips
62f57c79 mShowToOwnerOnly
d778a31d mSiblingRepulsion
1445a5c3 mSidegradeCredit
0f9a648a mSidegradeItems
d467e8c0 mSimpleMeshName
cbcac618 mSimpleTooltipCalculationDisplay
634aa102 mSingleContextCursors
80339a8b mSituationNameHash
83f0cccd mSituationalPurchasedRecItemBlockTypes
6f5eb901 mSituations
6327fa09 mSize
878fb675 mSkinIDs
a8c68ca4 mSkinId
2d59d2c6 mSkinLineId
5337242d mSkinMeshProperties
54ecb668 mSkinSetLinks
067227d6 mSkipIfPastEndFrame
b0e90e8e mSkyboxCubemapTexture
1d7390b5 mSlideTransitionIn
0b669a9e mSlideTransitionOut
7f315424 mSlot
7dbc19d7 mSlotFlags
bca90069 mSlotLabelKey
a86263e5 mSlotlinks
91a7c4f5 mSlots
0ea6d9c1 mSmoothingMode
806ad11a mSoftKeyboardTransitionData
9d477e74 mSoundName
5a286ac1 mSourceIcons
9eeaba32 mSourceStatOutput
97c76ae7 mSourceStatType
9227ce44 mSourceToResultConversionRatio
142c35c1 mSpawnBaron
b82a29c2 mSpawnParticleName
aa3308e7 mSpawnSkinUpgrades
b02578f2 mSpawningUIDefinition
d82d8efb mSpeciesId
f01af8c5 mSpeciesName
87596a93 mSpecificTeamOnly
3caeb7b4 mSpectateAfterDeathPromptDelay
e810044c mSpectatorEventName
4cc16573 mSpeed
cceba7cf mSpeedChangeType
146f66af mSpeedDown
e3829b26 mSpeedUp
5cb0f050 mSpeedValue
56d2be52 mSpell
88536426 mSpellCalculationKey
94572284 mSpellCalculations
7c4baddc mSpellCooldownOrSealedQueueThreshold
f267f35d mSpellCooldownQueueThreshold
5cc767ba mSpellDamageRatio
a47f56d7 mSpellDoesNotIncludeStatScaling
c716e4ad mSpellFlags
41d28dbb mSpellHotKeyDisabledColor
03e9b450 mSpellHotKeyEnabledColor
ed8d935f mSpellID
a9cc2bf6 mSpellIncludesStatScaling
e8400775 mSpellIsReady
66403b80 mSpellLevel
c2245959 mSpellLockDeltaTimeCalculation
eb505619 mSpellName
7777db80 mSpellNameToReplace
1632f6fc mSpellPassives
7ba395e4 mSpellPostponeTimeoutSec
534cce1b mSpellRevealsChampion
822d3dd9 mSpellScript
a51be889 mSpellScriptData
2c13bd72 mSpellScriptName
b4b840e6 mSpellShapeFlags
045804f6 mSpellSlot
3e1edbdb mSpellTags
cec14df3 mSpells
eb13f461 mSplineInfo
58c88fa6 mSquaredDistance
cc5d1518 mStackable
103766e6 mStageData
ff90d4f4 mStageIconPath
4ff2f38f mStages
c42496b6 mStandaloneCircleIcon
85bab45b mStandaloneLoadoutsIcon
8f57c794 mStandaloneLoadoutsLargeIcon
1df3e1f8 mStartAlpha
b886d871 mStartBoneName
a6cb1fa4 mStartBoneSkinOverrides
04321a6b mStartColor
0781908d mStartCooldown
31bf4ae9 mStartDeathTimerForZombies
a6d8df53 mStartDelay
cfcb6bee mStartFlashAlpha
250cfbe1 mStartFrame
d8a4574e mStartLocator
5ecf040c mStartPositionOffset
4fc697cc mStartPositionTangent
fc5edbd9 mStartTick
fa58c885 mStartTime
d06c375d mStartValue
cf875068 mStartingItemBundles
37756d2f mStartingItemIds
a0d8c93e mStartingItemMatrix
39e556fe mStartingItemSets
02902b68 mStartingItems
66379ea0 mStartingJoint
c6a8e023 mStartingJointName
4cec2c8a mStat
94cfefd7 mStatBoostedColor
7d3150ec mStatFormula
65e59cd8 mStatLogic
fc56285c mStatNormalColor
7bbe763f mStatPanelStatStoneData
fafd59df mStatStoneData
ba764e9a mStatStoneDeathRecapData
3c8fa9e9 mStatStoneRetiredIconMiniName
2dd6b42e mStatStoneRetiredIconName
23ed5414 mStatUIData
9ddae584 mStateToCheck
61362e82 mStateTooltipsTra
10cacbfb mStats
5a8a5809 mStatsUiData
ff4d7e3a mStatus
b6217025 mStiffness
cda0540d mStopAnimationName
bcff2ee1 mStopHalfwayAround
4bf172bc mStoreId
c0ca1779 mStreakFormat
6368528b mStunTexture
f2a16d4d mStyle
1f952fb4 mStyleFlags
c08117d8 mStyleId
992cd7eb mStyleTag
a5749b52 mStyleTagIfScaled
da2ad2dd mStyleVFXResourceResolver
a1f5c7f8 mSubMeshName
6e82b179 mSubPartToReduceBy
055d517a mSubRequirements
ffc85fbf mSubStyle
6691fb92 mSubStyleBonus
db63db58 mSubmeshesToDraw
b1a2e185 mSubmeshesToDrawAlways
1cd83c4b mSubpart
a066cc28 mSubparts
7a25dd92 mSubtextTra
2581ca46 mSuccessesRequired
5eb06a64 mSummonerIconId
35f4c858 mSummonerNameDeadColor
8c87bacb mSummonerNameDefaultColor
0e730810 mSummonerNameSelfColor
f87ab099 mSummonerPerkReplacements
a405fc03 mSummonerSpecialistChoices
d05e7643 mSummonerSpellRequired
658a2555 mSummonerSpellUpgradeColor
403d8d94 mSummonerSpellUpgradeDescription
ac0671eb mSummonerSpells
e8d1eedb mSurrenderSettings
248f04da mSyncGroupData
cc7cd596 mSyncGroupDataList
af884184 mSyncGroupDataMap
a09d0561 mSyncGroupDataName
c8613630 mTagList
3d2fc1bb mTagMode
4f763541 mTags
88d139aa mTakenObjective
44ab329e mTapToDrag
9957a441 mTarget
2687db27 mTargetAlpha
95bb67b8 mTargetBoneName
d240ce4f mTargetChampionsOnlyTextureName
ceb8b873 mTargetConditions
57a7ec9f mTargetControlsVisibility
a4c5f0f3 mTargetHealth
90d578dd mTargetHeightAugment
f648e446 mTargetHeroName
fd1e1bb4 mTargetPosIsOwner
b115764f mTargetPositionTangent
96017380 mTargetStrategy
275faf53 mTargetTextureName
be9a41d6 mTargetTextureRadius
a8c51db0 mTargetUnitsToBuff
c27f318b mTargeterDefinition
263ba968 mTargeterDefinitions
8f73dfe7 mTargetingType
5d46764f mTargetingTypeData
ab269b81 mTeam
